table,question,date,response,Total (a),Male (b),Female (c),16-24 (d),18-24 (e),25-34 (f),35-44 (g),45-54 (h),55-64 (i),65+ (j),AB (k),C1 (l),C2 (m),DE (n),Scotland (o),North East (p),North West (q),Yorkshire & Humberside (r),West Midlands (s),East Midlands (t),Wales (u),Eastern (v),London (w),South East (x),South West (y),Northern Ireland (z),NET: England (A),Public (A),Private (B),Opinion Influencer (C),Broadcasters (b),NonBBC broadcasters (c),BBC services (d),Newspapers (e),Officials (f),Social Media (g),YouTube (h),Facebook (i),WhatsApp (j),Closed groups (k),Other online news sources (l),Family/ friends/ local ppl (m),Traditional media (n),Nonmainstream media (o),BBC TV (p),BBC Online (q),Direct from Govt (r),Yes (s),No (t),Drink more water (b),Gargle salt water (c),Eat warm food/ drink (d),Put clothes in sun (e),Natural remedies (f),Drink more lemon juice (g),Inhale steam (h),Theories linking Coronavirus to 5G technology (i),What's true/ false (j),Avoid news (k),Mainstream media exaggerating (l),Positive sides of society (m),Confusion (n),Wash hands 20 secs (o),Outside for essentials (p),Social distancing (q),Yes (r),No (s),Tier 1 (B),Tier 2 (C),Tier 3 (D)
Table 153,"Please indicate which of the following best describes your working status today, taking into account any changes due to the impact of the Coronavirus pandemic",ONLINE Fieldwork: 7th to 9th August 2020,"House person, housewife, househusband, etc.",111,19,92,2,2,24,32,27,22,5,11,20,30,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 156,"Please indicate which of the following best describes your working status today, taking into account any changes due to the impact of the Coronavirus pandemic",ONLINE Fieldwork: 9th to 11th October 2020,Unweighted base,2189,1062,1127,268,237,337,362,371,330,521,627,625,385,552,196,87,242,172,200,169,101,199,293,277,187,66,1826,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 156,"Please indicate which of the following best describes your working status today, taking into account any changes due to the impact of the Coronavirus pandemic",ONLINE Fieldwork: 9th to 11th October 2020,Weighted base,2189,1070,1119,302,261,365,339,376,315,491,595,617,444,532,183,87*,242,178,191,157,104*,206,289,299,187,66*,1837,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 156,"Please indicate which of the following best describes your working status today, taking into account any changes due to the impact of the Coronavirus pandemic",ONLINE Fieldwork: 9th to 11th October 2020,Currently furloughed / reduced hours / employer imposed temporary leave of absence as a result of the Coronavirus,153,90,63,23,23,39,34,35,14,8,33,44,36,40,9,3,15,14,14,12,2,13,38,22,7,3,138,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 156,"Please indicate which of the following best describes your working status today, taking into account any changes due to the impact of the Coronavirus pandemic",ONLINE Fieldwork: 9th to 11th October 2020,NET: Working,1053,557,495,128,127,251,218,261,152,42,287,342,274,149,91,35,112,94,98,72,52,99,135,140,89,36,874,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 156,"Please indicate which of the following best describes your working status today, taking into account any changes due to the impact of the Coronavirus pandemic",ONLINE Fieldwork: 9th to 11th October 2020,NET: Employed,949,500,450,120,118,233,198,227,139,32,265,317,232,135,86,32,100,87,93,65,43,85,118,130,79,31,789,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 156,"Please indicate which of the following best describes your working status today, taking into account any changes due to the impact of the Coronavirus pandemic",ONLINE Fieldwork: 9th to 11th October 2020,Working full time working 30 hours per week or more,748,430,318,89,89,198,157,179,107,16,229,255,178,87,65,28,80,68,79,46,31,73,90,95,63,29,622,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 156,"Please indicate which of the following best describes your working status today, taking into account any changes due to the impact of the Coronavirus pandemic",ONLINE Fieldwork: 9th to 11th October 2020,Working part-time working between 8 and 29 hours per week,201,70,132,30,29,35,41,48,32,16,36,62,55,49,21,4,20,19,14,19,12,12,28,35,16,1,167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 156,"Please indicate which of the following best describes your working status today, taking into account any changes due to the impact of the Coronavirus pandemic",ONLINE Fieldwork: 9th to 11th October 2020,NET: Self-employed,103,58,45,9,9,18,20,34,13,10,23,26,41,14,4,3,12,7,4,7,9,13,18,10,10,5,85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 156,"Please indicate which of the following best describes your working status today, taking into account any changes due to the impact of the Coronavirus pandemic",ONLINE Fieldwork: 9th to 11th October 2020,Self-employed - working 30 hours per week or more,43,23,20,4,4,7,12,15,3,2,8,12,16,6,1,1,6,2,4,2,1,7,4,5,6,4,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 156,"Please indicate which of the following best describes your working status today, taking into account any changes due to the impact of the Coronavirus pandemic",ONLINE Fieldwork: 9th to 11th October 2020,Self-employed - working between 8 and 29 hours per week,60,34,26,5,5,11,8,19,9,8,14,13,25,7,3,2,6,4,1,5,8,7,14,5,5,2,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 156,"Please indicate which of the following best describes your working status today, taking into account any changes due to the impact of the Coronavirus pandemic",ONLINE Fieldwork: 9th to 11th October 2020,Weighted base,2189,1070,1119,302,261,365,339,376,315,491,595,617,444,532,183,87*,242,178,191,157,104*,206,289,299,187,66*,1837,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 156,"Please indicate which of the following best describes your working status today, taking into account any changes due to the impact of the Coronavirus pandemic",ONLINE Fieldwork: 9th to 11th October 2020,NET: Not working,984,423,561,151,111,76,87,81,150,440,275,231,134,343,83,48,115,70,80,73,50,95,115,137,90,27,824,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 156,"Please indicate which of the following best describes your working status today, taking into account any changes due to the impact of the Coronavirus pandemic",ONLINE Fieldwork: 9th to 11th October 2020,Not working but seeking work or temporarily unemployed or sick,112,59,52,25,24,21,27,18,17,3,15,10,14,73,9,6,11,10,8,10,9,4,21,10,11,1,92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 156,"Please indicate which of the following best describes your working status today, taking into account any changes due to the impact of the Coronavirus pandemic",ONLINE Fieldwork: 9th to 11th October 2020,Not working and not seeking work,89,30,59,2,2,8,18,24,33,4,4,8,6,70,13,3,11,4,7,9,5,7,6,13,6,7,65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 156,"Please indicate which of the following best describes your working status today, taking into account any changes due to the impact of the Coronavirus pandemic",ONLINE Fieldwork: 9th to 11th October 2020,Student,141,63,78,121,83,15,3,1,*,-,44,60,18,18,4,7,18,7,11,6,8,15,20,22,21,2,126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 156,"Please indicate which of the following best describes your working status today, taking into account any changes due to the impact of the Coronavirus pandemic",ONLINE Fieldwork: 9th to 11th October 2020,Retired on a state pension only,121,46,75,-,-,-,-,-,1,120,17,11,10,84,3,7,14,6,11,10,6,15,11,23,13,2,111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 156,"Please indicate which of the following best describes your working status today, taking into account any changes due to the impact of the Coronavirus pandemic",ONLINE Fieldwork: 9th to 11th October 2020,Retired with a private pension,384,205,179,-,-,-,2,2,73,307,180,115,54,34,39,17,46,31,27,25,19,39,42,56,32,12,314,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 156,"Please indicate which of the following best describes your working status today, taking into account any changes due to the impact of the Coronavirus pandemic",ONLINE Fieldwork: 9th to 11th October 2020,"House person, housewife, househusband, etc.",137,20,117,3,3,31,36,37,25,6,15,26,32,64,14,7,16,13,15,13,3,15,15,13,8,3,117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
